Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
3652,NYY,2023-08-18,,BOS,L 3-8,36,35,3,10,7,2,0,1,3,0,0,1,11,.286,.306,.429,.734,15,2,0,0,0,0
3653,SEA,2023-08-18,@,HOU,W 2-0,39,37,2,9,6,1,0,2,2,2,0,1,11,.243,.282,.432,.714,16,0,1,0,0,0
3654,TEX,2023-08-18,,MIL,L 8-9,38,34,8,8,2,4,0,2,8,2,0,4,6,.235,.316,.529,.845,18,1,0,0,0,0
3655,LAD,2023-08-18,,MIA,L 3-11,40,36,3,10,7,0,0,3,3,0,0,4,9,.278,.350,.528,.878,19,1,0,0,0,0
3656,NYM,2023-08-18,@,STL,W 7-1,43,40,7,13,11,0,0,2,7,0,0,3,7,.325,.372,.475,.847,19,0,0,0,0,0
3657,PHI,2023-08-18,@,WSN,L 7-8,40,37,7,10,4,4,0,2,7,1,0,3,10,.270,.325,.541,.866,20,0,0,0,0,0
3658,PIT,2023-08-18,@,MIN,L 1-5,39,34,1,9,6,3,0,0,1,0,0,3,13,.265,.342,.353,.695,12,1,1,1,0,0
3659,MIN,2023-08-18,,PIT,W 5-1,39,33,5,10,5,4,0,1,5,1,0,4,11,.303,.410,.515,.925,17,1,2,0,0,1
3660,KCR,2023-08-18,@,CHC,W 4-3,34,32,4,7,5,1,0,1,4,1,1,1,4,.219,.235,.344,.579,11,0,0,0,1,0
3661,BOS,2023-08-18,@,NYY,W 8-3,39,38,8,12,8,3,0,1,8,0,0,1,9,.316,.333,.474,.807,18,2,0,0,0,0
3662,HOU,2023-08-18,,SEA,L 0-2,31,30,0,4,3,1,0,0,0,0,0,1,3,.133,.161,.167,.328,5,2,0,0,0,0
3663,LAA,2023-08-18,,TBR,L 6-9 (10),42,40,6,9,6,2,0,1,6,1,0,2,13,.225,.262,.350,.612,14,0,0,0,0,0
3664,OAK,2023-08-18,,BAL,L 4-9,40,39,4,12,8,4,0,0,4,0,0,1,12,.308,.325,.410,.735,16,0,0,0,0,0
3665,ARI,2023-08-18,@,SDP,L 0-4,34,31,0,6,5,1,0,0,0,0,1,3,13,.194,.265,.226,.491,7,0,0,0,0,0
3666,CHC,2023-08-18,,KCR,L 3-4,40,35,3,10,9,1,0,0,3,0,1,5,13,.286,.375,.314,.689,11,0,0,0,0,0
3667,ATL,2023-08-18,,SFG,W 4-0,40,34,4,10,7,2,1,0,4,1,0,5,8,.294,.400,.412,.812,14,0,1,0,0,1
3668,COL,2023-08-18,,CHW,W 14-1,45,37,14,13,5,4,1,3,14,2,0,8,4,.351,.467,.757,1.223,28,0,0,0,0,0
3669,CIN,2023-08-18,,TOR,W 1-0,33,28,1,4,3,0,0,1,1,0,0,5,10,.143,.273,.250,.523,7,1,0,0,0,0
3670,WSN,2023-08-18,,PHI,W 8-7,39,37,8,13,10,2,0,1,8,0,0,2,4,.351,.385,.486,.871,18,1,0,0,0,0
3671,DET,2023-08-18 (1),@,CLE,W 4-2,38,34,4,8,3,3,0,2,4,1,0,3,10,.235,.297,.500,.797,17,0,0,1,0,0
3672,CLE,2023-08-18 (1),,DET,L 2-4,34,32,2,5,3,1,1,0,2,0,0,2,10,.156,.206,.250,.456,8,0,0,0,0,0
3673,CLE,2023-08-18 (2),,DET,W 4-1,36,30,4,7,5,2,0,0,4,0,1,6,5,.233,.361,.300,.661,9,0,0,0,0,0
3674,DET,2023-08-18 (2),@,CLE,L 1-4,35,30,1,6,5,1,0,0,1,1,0,4,10,.200,.294,.233,.527,7,1,0,1,0,0
3675,DET,2023-08-19,@,CLE,W 4-3,36,33,4,7,4,1,0,2,4,1,0,3,9,.212,.278,.424,.702,14,1,0,0,0,0
3676,TEX,2023-08-19,,MIL,L 1-6,35,32,1,5,5,0,0,0,1,0,0,3,18,.156,.229,.156,.385,5,0,0,0,0,0
3677,NYM,2023-08-19,@,STL,W 13-2,44,40,13,13,7,3,0,3,10,2,1,4,9,.325,.386,.625,1.011,25,0,0,0,0,0
3678,PHI,2023-08-19,@,WSN,W 12-3,50,41,12,16,11,0,0,5,12,0,0,5,9,.390,.480,.756,1.236,31,1,3,0,1,0
3679,PIT,2023-08-19,@,MIN,W 7-4,44,35,7,8,5,2,0,1,7,0,0,9,9,.229,.386,.371,.758,13,0,0,0,0,0
3680,CHC,2023-08-19,,KCR,W 6-4,36,32,6,9,6,0,1,2,6,3,0,2,8,.281,.306,.531,.837,17,0,0,0,2,0
3681,ATL,2023-08-19,,SFG,W 6-5,34,34,6,11,7,2,0,2,6,0,0,0,8,.324,.324,.559,.882,19,1,0,0,0,0
3682,COL,2023-08-19,,CHW,W 11-5,45,38,11,13,10,1,1,1,10,1,0,7,7,.342,.444,.500,.944,19,0,0,0,0,0
3683,CIN,2023-08-19,,TOR,L 3-4,36,33,3,6,3,1,1,1,2,2,0,3,10,.182,.250,.364,.614,12,0,0,0,0,0
3684,WSN,2023-08-19,,PHI,L 3-12,36,36,3,9,7,2,0,0,3,0,0,0,7,.250,.250,.306,.556,11,1,0,0,0,0
3685,STL,2023-08-19,,NYM,L 2-13,34,31,2,5,3,1,0,1,2,0,0,2,7,.161,.235,.290,.526,9,2,1,0,0,0
3686,SFG,2023-08-19,@,ATL,L 5-6,37,34,5,11,9,1,0,1,4,0,0,2,11,.324,.351,.441,.793,15,3,0,0,1,0
3687,MIL,2023-08-19,@,TEX,W 6-1,43,40,6,15,10,3,0,2,6,0,0,3,5,.375,.419,.600,1.019,24,2,0,0,0,0
3688,TOR,2023-08-19,@,CIN,W 4-3,40,36,4,9,8,0,0,1,4,1,0,4,11,.250,.325,.333,.658,12,0,0,0,0,0
3689,CHW,2023-08-19,@,COL,L 5-11,37,36,5,11,8,2,0,1,4,1,0,1,9,.306,.324,.444,.769,16,1,0,0,0,0
3690,BAL,2023-08-19,@,OAK,W 7-2 (10),44,36,7,9,7,0,0,2,7,1,0,5,9,.250,.349,.417,.766,15,1,1,1,1,0
3691,NYY,2023-08-19,,BOS,L 1-8,32,29,1,2,1,0,0,1,1,0,0,2,9,.069,.156,.172,.329,5,0,1,0,0,0
3692,SEA,2023-08-19,@,HOU,W 10-3,46,42,10,17,11,2,1,3,9,2,0,2,11,.405,.457,.714,1.171,30,2,2,0,0,0
3693,MIN,2023-08-19,,PIT,L 4-7,40,35,4,11,8,3,0,0,4,1,0,4,15,.314,.375,.400,.775,14,2,0,0,1,0
3694,KCR,2023-08-19,@,CHC,L 4-6,39,36,4,10,7,3,0,0,4,2,0,2,12,.278,.333,.361,.694,13,1,1,0,0,0
3695,BOS,2023-08-19,@,NYY,W 8-1,43,38,8,12,8,1,0,3,8,1,0,3,6,.316,.381,.579,.960,22,1,1,0,0,0
3696,HOU,2023-08-19,,SEA,L 3-10,37,36,3,11,5,3,0,3,3,0,0,1,7,.306,.324,.639,.963,23,1,0,0,0,0
3697,OAK,2023-08-19,,BAL,L 2-7 (10),41,34,2,6,3,1,0,2,2,0,1,3,12,.176,.300,.382,.682,13,0,3,1,0,1
3698,CLE,2023-08-19,,DET,L 3-4,39,36,3,9,6,2,0,1,2,0,0,3,5,.250,.308,.389,.697,14,0,0,0,0,0
3699,LAA,2023-08-19 (1),,TBR,W 7-6,35,33,7,9,7,1,0,1,5,2,0,1,8,.273,.286,.394,.680,13,0,0,0,1,0
3700,SDP,2023-08-19 (1),,ARI,L 4-6,39,32,4,7,3,1,0,3,4,0,0,6,6,.219,.359,.531,.890,17,1,1,0,0,0
3701,MIA,2023-08-19 (1),@,LAD,L 1-3,33,31,1,5,4,1,0,0,1,0,0,1,6,.161,.212,.194,.406,6,0,1,0,0,0
3702,LAD,2023-08-19 (1),,MIA,W 3-1,32,30,3,6,4,2,0,0,3,0,0,2,11,.200,.250,.267,.517,8,0,0,0,0,1
3703,ARI,2023-08-19 (1),@,SDP,W 6-4,41,34,6,9,6,1,1,1,6,1,0,5,12,.265,.350,.441,.791,15,0,0,1,1,0
3704,TBR,2023-08-19 (1),@,LAA,L 6-7,40,34,6,8,5,0,0,3,6,0,0,5,12,.235,.350,.500,.850,17,1,1,0,0,0
3705,TBR,2023-08-19 (2),@,LAA,W 18-4,55,46,18,19,12,4,0,3,18,0,0,7,9,.413,.491,.696,1.187,32,1,1,0,1,1
3706,LAD,2023-08-19 (2),,MIA,W 3-1,29,29,3,5,2,1,0,2,3,0,0,0,8,.172,.172,.414,.586,12,0,0,0,0,0
3707,LAA,2023-08-19 (2),,TBR,L 4-18,38,36,4,8,5,1,0,2,4,0,0,2,5,.222,.263,.417,.680,15,0,0,0,0,0
3708,SDP,2023-08-19 (2),,ARI,L 1-8,34,30,1,5,4,0,0,1,1,0,0,4,4,.167,.265,.267,.531,8,1,0,0,0,0
3709,MIA,2023-08-19 (2),@,LAD,L 1-3,35,34,1,8,6,1,0,1,1,2,0,0,6,.235,.257,.353,.610,12,1,1,0,0,0
3710,ARI,2023-08-19 (2),@,SDP,W 8-1,43,38,8,13,10,2,0,1,7,0,1,4,10,.342,.419,.474,.892,18,0,1,0,0,0
3711,CHC,2023-08-20,,KCR,W 4-3,29,27,4,5,2,0,1,2,4,0,0,1,2,.185,.207,.481,.688,13,1,0,0,1,0
3712,ATL,2023-08-20,,SFG,L 3-4,35,32,3,6,5,0,0,1,2,2,0,3,8,.188,.257,.281,.538,9,2,0,0,0,1
3713,COL,2023-08-20,,CHW,L 5-10,39,35,5,8,6,0,1,1,4,1,0,3,11,.229,.308,.371,.679,13,0,1,0,0,0
3714,CIN,2023-08-20,,TOR,L 3-10,36,35,3,7,4,2,0,1,1,0,0,1,12,.200,.222,.343,.565,12,0,0,0,0,0
3715,WSN,2023-08-20,,PHI,W 4-3,32,31,4,9,8,1,0,0,4,0,0,1,5,.290,.313,.323,.635,10,2,0,0,0,0
3716,MIN,2023-08-20,,PIT,W 2-0,31,28,2,5,3,2,0,0,2,0,0,1,16,.179,.226,.250,.476,7,0,1,0,1,0
3717,KCR,2023-08-20,@,CHC,L 3-4,36,34,3,7,6,1,0,0,3,3,0,1,4,.206,.250,.235,.485,8,0,1,0,0,0
3718,BOS,2023-08-20,@,NYY,W 6-5,41,35,6,9,5,2,0,2,5,2,0,5,10,.257,.350,.486,.836,17,0,0,1,0,1
3719,HOU,2023-08-20,,SEA,L 6-7,42,38,6,12,7,4,1,0,6,1,1,3,10,.316,.381,.474,.855,18,0,1,0,0,1
3720,OAK,2023-08-20,,BAL,L 1-12,31,29,1,4,3,0,0,1,1,0,0,1,10,.138,.194,.241,.435,7,2,1,0,0,0
3721,CLE,2023-08-20,,DET,L 1-4,31,30,1,4,3,1,0,0,1,0,0,1,7,.133,.161,.167,.328,5,1,0,0,0,0
3722,TOR,2023-08-20,@,CIN,W 10-3,46,42,10,12,2,4,1,5,9,0,0,4,6,.286,.348,.786,1.134,33,0,0,0,0,0
3723,CHW,2023-08-20,@,COL,W 10-5,41,39,10,14,8,4,0,2,9,1,0,2,6,.359,.390,.615,1.006,24,2,0,0,0,1
3724,BAL,2023-08-20,@,OAK,W 12-1,45,42,12,17,9,4,1,3,12,0,0,3,8,.405,.444,.762,1.206,32,0,0,0,0,0
3725,NYY,2023-08-20,,BOS,L 5-6,40,34,5,8,3,2,0,3,5,1,0,5,14,.235,.350,.559,.909,19,0,1,0,0,0
3726,SEA,2023-08-20,@,HOU,W 7-6,45,42,7,15,9,5,0,1,6,2,0,3,14,.357,.400,.548,.948,23,0,0,0,0,0
3727,DET,2023-08-20,@,CLE,W 4-1,36,33,4,8,6,0,0,2,4,1,0,2,8,.242,.306,.424,.730,14,2,1,0,0,0
3728,TEX,2023-08-20,,MIL,L 2-6,39,36,2,8,6,1,0,1,2,0,0,3,11,.222,.282,.333,.615,12,0,0,0,0,0
3729,NYM,2023-08-20,@,STL,L 3-7,35,33,3,7,6,0,0,1,3,0,0,2,11,.212,.257,.303,.560,10,1,0,0,0,0
3730,PHI,2023-08-20,@,WSN,L 3-4,36,33,3,6,4,1,0,1,3,0,0,3,7,.182,.250,.303,.553,10,0,0,0,0,0
3731,PIT,2023-08-20,@,MIN,L 0-2,30,29,0,2,1,1,0,0,0,0,0,1,7,.069,.100,.103,.203,3,0,0,0,0,0
3732,STL,2023-08-20,,NYM,W 7-3,41,39,7,15,11,3,0,1,7,2,0,1,7,.385,.415,.538,.953,21,0,1,0,0,0
3733,SFG,2023-08-20,@,ATL,W 4-3,43,37,4,10,7,1,0,2,4,0,0,4,12,.270,.372,.459,.832,17,0,2,0,0,0
3734,MIL,2023-08-20,@,TEX,W 6-2,43,36,6,7,4,2,1,0,6,1,0,6,10,.194,.326,.306,.631,11,0,1,0,0,0
3735,SDP,2023-08-21,,MIA,W 6-2,35,28,6,7,4,1,0,2,6,2,1,6,6,.250,.371,.500,.871,14,0,0,0,1,0
3736,MIA,2023-08-21,@,SDP,L 2-6,36,33,2,7,4,2,0,1,2,0,0,3,12,.212,.278,.364,.641,12,1,0,0,0,0
3737,STL,2023-08-21,@,PIT,L 1-11,35,31,1,5,2,2,0,1,1,0,0,3,9,.161,.235,.323,.558,10,1,0,0,0,0
3738,SFG,2023-08-21,@,PHI,L 4-10,36,32,4,9,7,0,0,2,4,0,0,3,7,.281,.361,.469,.830,15,2,1,0,0,0
3739,CHW,2023-08-21,,SEA,L 2-14,37,36,2,8,4,4,0,0,1,0,0,1,14,.222,.243,.333,.577,12,0,0,0,0,0
3740,SEA,2023-08-21,@,CHW,W 14-2,49,42,14,15,8,3,0,4,12,1,0,5,8,.357,.449,.714,1.163,30,0,2,0,0,0
3741,ARI,2023-08-21,,TEX,W 4-3 (11),39,36,4,7,4,2,0,1,4,0,0,3,8,.194,.256,.333,.590,12,3,0,0,0,2
3742,CHC,2023-08-21,@,DET,W 7-6,40,38,7,9,4,3,1,1,5,0,0,2,6,.237,.275,.447,.722,17,0,0,0,0,0
3743,ATL,2023-08-21,,NYM,L 4-10,38,35,4,9,5,2,0,2,4,0,0,3,11,.257,.316,.486,.802,17,1,0,0,0,0
3744,KCR,2023-08-21,@,OAK,L 4-6,33,29,4,6,3,1,1,1,4,1,1,2,8,.207,.242,.414,.656,12,1,0,0,2,0
3745,BOS,2023-08-21,@,HOU,L 4-9,42,37,4,11,8,2,0,1,4,0,0,4,7,.297,.381,.432,.813,16,1,1,0,0,0
3746,HOU,2023-08-21,,BOS,W 9-4,46,41,9,16,10,3,0,3,9,0,0,3,8,.390,.422,.683,1.105,28,0,0,0,1,0
3747,OAK,2023-08-21,,KCR,W 6-4,40,34,6,10,5,1,0,4,6,1,0,2,11,.294,.385,.676,1.061,23,0,3,0,0,0
3748,DET,2023-08-21,,CHC,L 6-7,42,38,6,11,6,3,0,2,6,0,0,4,9,.289,.357,.526,.883,20,1,0,0,0,0
3749,TEX,2023-08-21,@,ARI,L 3-4 (11),40,38,3,5,2,2,0,1,3,2,0,2,10,.132,.175,.263,.438,10,0,0,0,0,1
3750,NYM,2023-08-21,@,ATL,W 10-4,43,39,10,14,11,0,0,3,10,0,0,2,10,.359,.390,.590,.980,23,0,0,2,0,0
3751,PHI,2023-08-21,,SFG,W 10-4,41,38,10,17,9,2,2,4,10,0,0,2,9,.447,.488,.921,1.409,35,2,1,0,0,0
3752,PIT,2023-08-21,,STL,W 11-1,47,41,11,16,8,7,0,1,10,1,0,6,9,.390,.468,.634,1.102,26,0,0,0,0,0
3753,DET,2023-08-22,,CHC,W 8-6,41,31,8,9,4,2,1,2,7,1,0,7,10,.290,.439,.613,1.052,19,1,2,0,1,1
3754,TEX,2023-08-22,@,ARI,L 3-6,42,39,3,13,10,2,0,1,3,0,0,3,13,.333,.381,.462,.842,18,1,0,0,0,0
3755,LAD,2023-08-22,@,CLE,L 3-8,33,32,3,6,4,1,0,1,3,3,0,1,9,.188,.212,.313,.525,10,1,0,0,0,0
3756,NYM,2023-08-22,@,ATL,L 2-3,35,30,2,5,3,1,0,1,2,2,0,4,7,.167,.286,.300,.586,9,2,1,0,0,0
3757,PHI,2023-08-22,,SFG,W 4-3,38,32,4,9,6,2,0,1,4,1,1,3,11,.281,.395,.438,.832,14,1,3,0,0,1
3758,PIT,2023-08-22,,STL,W 6-3,34,32,6,8,5,2,0,1,6,0,0,2,4,.250,.294,.406,.700,13,0,0,0,0,0
3759,ARI,2023-08-22,,TEX,W 6-3,35,28,6,9,8,1,0,0,5,2,0,4,7,.321,.382,.357,.739,10,2,0,1,2,1
3760,CHC,2023-08-22,@,DET,L 6-8,39,36,6,8,4,2,0,2,6,1,0,3,9,.222,.282,.444,.726,16,0,0,0,0,0
3761,ATL,2023-08-22,,NYM,W 3-2,38,34,3,9,5,2,0,2,3,2,0,3,8,.265,.324,.500,.824,17,0,0,1,0,0
3762,COL,2023-08-22,@,TBR,L 4-12,37,34,4,8,5,1,1,1,3,1,0,2,12,.235,.270,.412,.682,14,0,0,0,1,0
3763,CIN,2023-08-22,@,LAA,W 4-3,38,34,4,7,4,2,0,1,2,3,1,3,12,.206,.289,.353,.642,12,0,1,0,0,0
3764,WSN,2023-08-22,@,NYY,W 2-1,34,30,2,7,4,1,0,2,2,0,0,2,5,.233,.303,.467,.770,14,1,1,0,0,0
3765,SDP,2023-08-22,,MIA,L 0-3,31,29,0,3,2,1,0,0,0,0,1,2,12,.103,.161,.138,.299,4,0,0,0,0,0
3766,MIA,2023-08-22,@,SDP,W 3-0,38,34,3,8,7,0,0,1,2,0,0,3,9,.235,.297,.324,.621,11,0,0,0,0,0
3767,STL,2023-08-22,@,PIT,L 3-6,39,36,3,9,5,3,0,1,3,0,0,3,8,.250,.308,.417,.724,15,0,0,0,0,0
3768,SFG,2023-08-22,@,PHI,L 3-4,39,35,3,8,5,3,0,0,3,0,0,4,12,.229,.308,.314,.622,11,0,0,0,0,0
3769,MIL,2023-08-22,,MIN,W 7-3,38,31,7,8,6,1,0,1,7,1,0,7,6,.258,.395,.387,.782,12,1,0,0,0,0
3770,TOR,2023-08-22,@,BAL,W 6-3 (10),43,41,6,12,8,2,0,2,5,1,0,2,10,.293,.326,.488,.813,20,1,0,0,0,0
3771,CHW,2023-08-22,,SEA,L 3-6,39,37,3,10,9,0,0,1,2,0,0,2,10,.270,.308,.351,.659,13,1,0,0,0,0
3772,TBR,2023-08-22,,COL,W 12-4,44,38,12,15,11,3,0,1,11,0,0,4,7,.395,.455,.553,1.007,21,1,1,0,1,0
3773,BAL,2023-08-22,,TOR,L 3-6 (10),42,39,3,9,6,3,0,0,2,3,0,2,14,.231,.286,.308,.593,12,0,1,0,0,1
3774,NYY,2023-08-22,,WSN,L 1-2,35,28,1,2,1,0,0,1,1,0,1,6,6,.071,.257,.179,.436,5,0,1,0,0,0
3775,SEA,2023-08-22,@,CHW,W 6-3,42,33,6,9,7,1,0,1,6,0,1,6,6,.273,.405,.394,.799,13,1,2,0,1,0
3776,MIN,2023-08-22,@,MIL,L 3-7,34,33,3,7,5,1,0,1,3,0,0,1,9,.212,.235,.333,.569,11,0,0,0,0,0
3777,KCR,2023-08-22,@,OAK,L 4-5,38,35,4,6,5,1,0,0,4,1,0,3,8,.171,.237,.200,.437,7,0,0,0,0,1
3778,BOS,2023-08-22,@,HOU,L 3-7,40,37,3,10,5,4,0,1,3,0,0,2,12,.270,.325,.459,.784,17,1,1,0,0,0
3779,HOU,2023-08-22,,BOS,W 7-3,39,33,7,8,4,3,0,1,7,1,0,5,6,.242,.342,.424,.766,14,1,0,1,0,0
3780,LAA,2023-08-22,,CIN,L 3-4,34,31,3,6,2,1,0,3,3,0,1,2,12,.194,.265,.516,.781,16,1,1,0,0,0
3781,OAK,2023-08-22,,KCR,W 5-4,33,30,5,7,5,1,0,1,5,1,0,1,11,.233,.273,.367,.639,11,0,1,0,1,0
3782,CLE,2023-08-22,,LAD,W 8-3,38,36,8,12,10,0,0,2,8,2,0,2,7,.333,.368,.500,.868,18,0,0,0,0,0
3783,MIN,2023-08-23,@,MIL,L 7-8 (10),43,37,7,10,5,2,0,3,7,0,0,4,10,.270,.349,.568,.916,21,2,1,0,1,0
3784,KCR,2023-08-23,@,OAK,W 4-0,37,28,4,5,2,0,1,2,4,2,2,6,9,.179,.351,.464,.816,13,1,2,0,1,1
3785,BOS,2023-08-23,@,HOU,W 7-5 (10),43,38,7,9,6,2,0,1,7,1,1,5,7,.237,.326,.368,.694,14,0,0,0,0,0
3786,HOU,2023-08-23,,BOS,L 5-7 (10),45,39,5,12,9,2,0,1,5,0,0,4,14,.308,.364,.436,.800,17,1,0,1,1,0
3787,OAK,2023-08-23,,KCR,L 0-4,33,29,0,2,2,0,0,0,0,0,0,3,13,.069,.182,.069,.251,2,0,1,0,0,0
3788,CLE,2023-08-23,,LAD,L 1-6,35,30,1,4,3,0,0,1,1,2,0,4,13,.133,.257,.233,.490,7,1,1,0,0,0
3789,SDP,2023-08-23,,MIA,W 4-0,33,30,4,7,5,1,0,1,4,0,0,3,4,.233,.303,.367,.670,11,1,0,0,0,0
3790,MIA,2023-08-23,@,SDP,L 0-4,35,32,0,4,3,1,0,0,0,1,0,3,9,.125,.200,.156,.356,5,0,0,0,0,0
3791,STL,2023-08-23,@,PIT,W 6-4,46,36,6,10,8,2,0,0,6,1,0,9,12,.278,.435,.333,.768,12,1,1,0,0,0
3792,SFG,2023-08-23,@,PHI,W 8-6 (10),47,41,8,14,11,1,0,2,8,1,0,4,8,.341,.404,.512,.916,21,1,1,0,1,0
3793,MIL,2023-08-23,,MIN,W 8-7 (10),43,38,8,11,7,1,0,3,8,2,0,4,9,.289,.372,.553,.925,21,1,1,0,0,0
3794,DET,2023-08-23,,CHC,L 4-6,36,32,4,5,4,0,0,1,4,1,0,4,12,.156,.250,.250,.500,8,0,0,0,0,0
3795,LAD,2023-08-23,@,CLE,W 6-1,44,38,6,14,10,4,0,0,6,0,0,5,8,.368,.432,.474,.906,18,1,0,0,1,0
3796,NYM,2023-08-23,@,ATL,L 0-7,33,29,0,3,1,2,0,0,0,0,0,2,14,.103,.212,.172,.385,5,0,2,0,0,0
3797,PHI,2023-08-23,,SFG,L 6-8 (10),47,40,6,10,6,1,0,3,6,2,0,6,11,.250,.362,.500,.862,20,0,1,0,0,0
3798,PIT,2023-08-23,,STL,L 4-6,41,36,4,10,4,5,0,1,4,1,0,3,9,.278,.366,.500,.866,18,1,2,0,0,0
3799,CHC,2023-08-23,@,DET,W 6-4,38,33,6,9,7,2,0,0,6,3,0,3,8,.273,.324,.333,.658,11,0,0,1,1,0
3800,ATL,2023-08-23,,NYM,W 7-0,36,33,7,12,9,1,1,1,7,0,1,3,8,.364,.417,.545,.962,18,2,0,0,0,0
3801,CHC,2023-08-23,@,DET,W 6-4,38,33,6,9,7,2,0,0,6,3,0,3,8,.273,.324,.333,.658,11,0,0,1,1,0
3802,MIN,2023-08-23,@,MIL,L 7-8 (10),43,37,7,10,5,2,0,3,7,0,0,4,10,.270,.349,.568,.916,21,2,1,0,1,0
3803,KCR,2023-08-23,@,OAK,W 4-0,37,28,4,5,2,0,1,2,4,2,2,6,9,.179,.351,.464,.816,13,1,2,0,1,1
3804,BOS,2023-08-23,@,HOU,W 7-5 (10),43,38,7,9,6,2,0,1,7,1,1,5,7,.237,.326,.368,.694,14,0,0,0,0,0
3805,HOU,2023-08-23,,BOS,L 5-7 (10),45,39,5,12,9,2,0,1,5,0,0,4,14,.308,.364,.436,.800,17,1,0,1,1,0
3806,CLE,2023-08-23,,LAD,L 1-6,35,30,1,4,3,0,0,1,1,2,0,4,13,.133,.257,.233,.490,7,1,1,0,0,0
3807,DET,2023-08-23,,CHC,L 4-6,36,32,4,5,4,0,0,1,4,1,0,4,12,.156,.250,.250,.500,8,0,0,0,0,0
3808,OAK,2023-08-23,,KCR,L 0-4,33,29,0,2,2,0,0,0,0,0,0,3,13,.069,.182,.069,.251,2,0,1,0,0,0
3809,CIN,2023-08-23 (1),@,LAA,W 9-4,41,34,9,9,7,0,1,1,9,1,1,7,10,.265,.390,.412,.802,14,2,0,0,0,0
3810,LAA,2023-08-23 (1),,CIN,L 4-9,42,36,4,10,6,2,1,1,4,0,0,6,11,.278,.381,.472,.853,17,0,0,0,0,0
3811,LAA,2023-08-23 (2),,CIN,L 3-7,41,33,3,6,4,2,0,0,3,0,0,8,8,.182,.341,.242,.584,8,0,0,0,0,0
3812,CIN,2023-08-23 (2),@,LAA,W 7-3,44,38,7,12,9,0,1,2,7,4,0,3,9,.316,.409,.526,.935,20,0,3,0,0,0
3813,ARI,2023-08-24,,CIN,W 3-2,36,33,3,10,9,0,0,1,3,0,0,3,6,.303,.361,.394,.755,13,1,0,0,0,0
3814,PIT,2023-08-24,,CHC,L 4-5 (10),40,33,4,6,4,1,0,1,4,1,0,5,8,.182,.282,.303,.585,10,2,0,1,1,0
3815,COL,2023-08-24,@,TBR,L 3-5,36,33,3,8,5,2,0,1,3,0,0,3,12,.242,.306,.394,.699,13,2,0,0,0,0
3816,CIN,2023-08-24,@,ARI,L 2-3,33,30,2,3,1,1,0,1,2,1,0,3,16,.100,.182,.233,.415,7,0,0,0,0,0
3817,MIN,2023-08-24,,TEX,W 7-5,35,33,7,11,3,3,0,5,7,0,1,2,9,.333,.371,.879,1.250,29,1,0,0,0,0
3818,BOS,2023-08-24,@,HOU,W 17-1,58,49,17,25,16,6,0,3,17,1,0,6,7,.510,.569,.816,1.385,40,2,2,0,1,0
3819,HOU,2023-08-24,,BOS,L 1-17,39,36,1,10,7,3,0,0,1,0,0,3,7,.278,.333,.361,.694,13,1,0,0,0,0
3820,CLE,2023-08-24,,LAD,L 3-9,39,37,3,10,8,1,0,1,2,2,0,1,8,.270,.308,.378,.686,14,0,1,0,0,0
3821,OAK,2023-08-24,@,CHW,W 8-5,37,35,8,9,3,1,0,5,8,1,1,1,6,.257,.297,.714,1.012,25,0,1,0,0,0
3822,WSN,2023-08-24,@,NYY,W 6-5,40,35,6,9,6,1,0,2,5,0,0,3,10,.257,.333,.457,.790,16,0,1,1,0,0
3823,TOR,2023-08-24,@,BAL,L 3-5,33,31,3,6,3,2,0,1,3,0,0,1,8,.194,.212,.355,.567,11,0,0,0,1,0
3824,NYY,2023-08-24,,WSN,L 5-6,41,37,5,12,6,3,0,3,5,0,1,4,12,.324,.390,.649,1.039,24,1,0,0,0,0
3825,TBR,2023-08-24,,COL,W 5-3,33,30,5,8,4,0,1,3,5,0,1,1,10,.267,.333,.633,.967,19,1,2,0,0,0
3826,CHW,2023-08-24,,OAK,L 5-8,39,37,5,11,7,1,0,3,5,0,0,1,6,.297,.333,.568,.901,21,2,1,0,0,1
3827,BAL,2023-08-24,,TOR,W 5-3,34,33,5,10,7,1,0,2,5,0,0,0,6,.303,.324,.515,.839,17,0,1,0,0,0
3828,TEX,2023-08-24,@,MIN,L 5-7,39,35,5,10,7,0,0,3,5,2,0,4,8,.286,.359,.543,.902,19,2,0,0,0,0
3829,LAD,2023-08-24,@,CLE,W 9-3,46,41,9,15,8,4,1,2,8,0,0,4,5,.366,.413,.659,1.072,27,0,0,0,1,0
3830,CHC,2023-08-24,@,PIT,W 5-4 (10),42,38,5,10,7,3,0,0,4,0,1,2,3,.263,.310,.342,.652,13,0,1,0,1,1
3831,LAA,2023-08-25,@,NYM,W 3-1,39,31,3,6,5,1,0,0,3,1,0,6,14,.194,.333,.226,.559,7,1,1,0,1,1
3832,TEX,2023-08-25,@,MIN,L 2-12,35,34,2,8,4,3,0,1,2,0,0,0,5,.235,.257,.412,.669,14,1,1,0,0,0
3833,LAD,2023-08-25,@,BOS,W 7-4,42,36,7,10,6,4,0,0,7,1,0,5,11,.278,.357,.389,.746,14,0,0,0,1,0
