Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
3918,MIL,2021-08-30,@,SFG,W 3-1,38,34,3,9,7,2,0,0,3,0,1,3,8,.265,.316,.324,.639,11,0,0,0,1,0
3919,CIN,2021-08-30,,STL,L 1-3,32,30,1,2,0,1,0,1,1,0,0,2,7,.067,.125,.200,.325,6,0,0,0,0,0
3920,COL,2021-08-30,@,TEX,L 3-4,35,32,3,6,2,2,0,2,3,0,0,3,5,.188,.257,.438,.695,14,0,0,0,0,0
3921,PHI,2021-08-30,@,WSN,W 7-4,42,37,7,10,7,0,1,2,7,0,0,5,6,.270,.357,.486,.844,18,1,0,0,0,0
3922,NYY,2021-08-30,@,LAA,L 7-8,39,35,7,9,6,2,0,1,6,0,0,4,12,.257,.333,.400,.733,14,1,0,0,0,0
3923,TOR,2021-08-30,,BAL,W 7-3,34,29,7,6,3,1,0,2,7,3,1,4,3,.207,.324,.448,.772,13,0,1,0,0,0
3924,TBR,2021-08-30,,BOS,W 6-1,40,33,6,8,4,3,0,1,6,0,0,7,8,.242,.375,.424,.799,14,0,0,0,0,1
3925,TEX,2021-08-30,,COL,W 4-3,33,31,4,9,4,2,0,3,4,0,1,2,5,.290,.333,.645,.978,20,1,0,0,0,0
3926,MIN,2021-08-30,@,DET,W 3-2,34,32,3,6,2,3,0,1,3,0,0,2,7,.188,.235,.375,.610,12,1,0,0,0,0
3927,SEA,2021-08-30,,HOU,L 3-4,37,33,3,6,3,1,0,2,3,0,0,4,13,.182,.270,.394,.664,13,2,0,0,0,0
3928,DET,2021-08-30,,MIN,L 2-3,34,34,2,8,5,2,0,1,2,0,0,0,7,.235,.235,.382,.618,13,2,0,0,0,0
3929,LAA,2021-08-30,,NYY,W 8-7,36,33,8,10,6,1,1,2,8,0,0,3,10,.303,.361,.576,.937,19,0,0,0,0,0
3930,HOU,2021-08-30,@,SEA,W 4-3,41,37,4,11,9,2,0,0,4,1,0,3,7,.297,.341,.351,.693,13,0,0,0,1,0
3931,ATL,2021-08-30,@,LAD,L 3-5,35,35,3,8,5,0,0,3,3,0,0,0,9,.229,.229,.486,.714,17,0,0,0,0,0
3932,SFG,2021-08-30,,MIL,L 1-3,34,33,1,6,3,3,0,0,1,0,0,1,10,.182,.206,.273,.479,9,0,0,0,0,0
3933,WSN,2021-08-30,,PHI,L 4-7,40,34,4,8,5,2,0,1,3,0,0,5,7,.235,.333,.382,.716,13,0,0,1,0,0
3934,BOS,2021-08-30,@,TBR,L 1-6,34,32,1,6,5,0,0,1,1,0,0,2,10,.188,.235,.281,.517,9,1,0,0,0,0
3935,BAL,2021-08-30,@,TOR,L 3-7,34,32,3,6,5,0,0,1,3,0,0,2,12,.188,.235,.281,.517,9,1,0,0,0,0
3936,SDP,2021-08-30,@,ARI,W 7-5,42,39,7,13,8,3,0,2,7,1,1,3,5,.333,.381,.564,.945,22,0,0,0,0,1
3937,LAD,2021-08-30,,ATL,W 5-3,35,33,5,10,6,0,0,4,5,1,0,1,9,.303,.343,.667,1.010,22,0,1,0,0,0
3938,STL,2021-08-30,@,CIN,W 3-1,36,34,3,8,5,2,0,1,3,0,0,2,11,.235,.278,.382,.660,13,1,0,0,0,0
3939,BOS,2021-08-31,@,TBR,L 5-8,41,38,5,10,6,3,0,1,5,0,0,3,7,.263,.317,.421,.738,16,0,0,0,0,0
3940,BAL,2021-08-31,@,TOR,W 4-2,35,31,4,4,2,2,0,0,4,1,0,4,10,.129,.229,.194,.422,6,0,0,0,0,0
3941,SDP,2021-08-31,@,ARI,W 3-0,39,31,3,6,4,1,0,1,3,0,0,7,8,.194,.342,.323,.665,10,0,0,1,0,0
3942,LAD,2021-08-31,,ATL,W 3-2,35,29,3,6,3,2,0,1,3,0,0,5,10,.207,.314,.379,.694,11,0,0,0,1,1
3943,PIT,2021-08-31,@,CHW,L 2-4,35,31,2,5,5,0,0,0,1,1,0,4,9,.161,.257,.161,.418,5,1,0,0,0,0
3944,SEA,2021-08-31,,HOU,W 4-0,34,29,4,6,5,0,0,1,4,0,1,4,6,.207,.324,.310,.634,9,0,1,0,0,0
3945,CLE,2021-08-31,@,KCR,W 7-2,39,37,7,11,8,0,0,3,7,0,0,2,9,.297,.333,.541,.874,20,0,0,0,0,0
3946,LAA,2021-08-31,,NYY,W 6-4,32,30,6,6,3,2,0,1,5,5,0,2,10,.200,.250,.367,.617,11,0,0,0,0,1
3947,DET,2021-08-31,,OAK,L 3-9,38,36,3,10,6,1,0,3,3,0,0,2,5,.278,.316,.556,.871,20,1,0,0,0,0
3948,CHW,2021-08-31,,PIT,W 4-2,34,29,4,6,2,2,0,2,4,0,0,4,5,.207,.294,.483,.777,14,0,0,0,1,0
3949,HOU,2021-08-31,@,SEA,L 0-4,35,31,0,6,5,1,0,0,0,0,0,3,8,.194,.286,.226,.512,7,2,1,0,0,0
3950,ARI,2021-08-31,,SDP,L 0-3,32,30,0,3,3,0,0,0,0,0,0,2,14,.100,.156,.100,.256,3,0,0,0,0,0
3951,MIL,2021-08-31,@,SFG,W 6-2,41,37,6,11,9,0,1,1,6,0,0,3,9,.297,.366,.432,.798,16,1,1,0,0,0
3952,COL,2021-08-31,@,TEX,L 3-4,35,32,3,6,3,0,0,3,3,0,1,3,10,.188,.257,.469,.726,15,0,0,0,0,0
3953,PHI,2021-08-31,@,WSN,W 12-6,51,43,12,18,10,5,0,3,11,0,0,7,7,.419,.510,.744,1.254,32,1,1,0,0,0
3954,NYY,2021-08-31,@,LAA,L 4-6,37,32,4,11,7,2,0,2,4,1,0,3,8,.344,.405,.594,.999,19,5,1,0,1,0
3955,TOR,2021-08-31,,BAL,L 2-4,37,33,2,6,3,1,0,2,2,0,0,4,6,.182,.270,.394,.664,13,0,0,0,0,0
3956,TBR,2021-08-31,,BOS,W 8-5,37,29,8,5,2,2,0,1,6,0,0,4,5,.172,.324,.345,.669,10,0,3,0,1,0
3957,MIN,2021-08-31,,CHC,L 1-3,35,31,1,9,8,1,0,0,1,1,1,3,6,.290,.343,.323,.665,10,2,0,0,1,0
3958,KCR,2021-08-31,,CLE,L 2-7,33,30,2,5,3,2,0,0,2,0,0,1,7,.167,.242,.233,.476,7,2,2,0,0,0
3959,TEX,2021-08-31,,COL,W 4-3,35,28,4,5,3,0,0,2,4,3,1,7,7,.179,.343,.393,.736,11,0,0,0,0,0
3960,OAK,2021-08-31,@,DET,W 9-3,42,37,9,12,5,4,0,3,9,1,0,4,8,.324,.381,.676,1.057,25,0,0,0,1,0
3961,NYM,2021-08-31,,MIA,W 3-1 (7),23,21,3,7,5,1,0,1,3,0,1,1,3,.333,.391,.524,.915,11,2,1,0,0,0
3962,ATL,2021-08-31,@,LAD,L 2-3,33,30,2,4,2,1,0,1,2,0,0,2,10,.133,.188,.267,.454,8,0,0,1,0,0
3963,SFG,2021-08-31,,MIL,L 2-6,38,33,2,7,4,1,0,2,2,0,0,5,15,.212,.316,.424,.740,14,1,0,0,0,0
3964,CHC,2021-08-31,@,MIN,W 3-1,36,34,3,7,3,1,1,2,3,0,0,1,12,.206,.250,.471,.721,16,0,1,0,0,0
3965,MIA,2021-08-31,@,NYM,L 1-3 (7),28,26,1,5,4,1,0,0,1,0,0,2,8,.192,.250,.231,.481,6,1,0,0,0,0
3966,WSN,2021-08-31,,PHI,L 6-12,43,37,6,10,5,4,0,1,6,0,0,6,6,.270,.372,.459,.832,17,2,0,0,0,1
3967,ATL,2021-09-01,@,LAD,L 3-4,34,34,3,7,5,0,0,2,3,0,0,0,11,.206,.206,.382,.588,13,0,0,0,0,0
3968,SFG,2021-09-01,,MIL,L 2-5,39,34,2,8,4,4,0,0,2,1,0,5,13,.235,.333,.353,.686,12,1,0,0,0,1
3969,CHC,2021-09-01,@,MIN,W 3-0,31,30,3,4,2,1,0,1,3,1,0,1,7,.133,.161,.267,.428,8,1,0,0,0,0
3970,ARI,2021-09-01,,SDP,W 8-3,44,36,8,13,10,2,0,1,6,2,0,5,8,.361,.477,.500,.977,18,2,3,0,0,0
3971,MIL,2021-09-01,@,SFG,W 5-2,42,37,5,9,7,1,0,1,5,2,1,5,10,.243,.333,.351,.685,13,1,0,0,0,1
3972,COL,2021-09-01,@,TEX,W 9-5,43,35,9,6,3,2,0,1,6,0,0,8,6,.171,.326,.314,.640,11,1,0,0,0,0
3973,BOS,2021-09-01,@,TBR,W 3-2,35,34,3,9,7,0,1,1,3,0,0,1,13,.265,.286,.412,.697,14,1,0,0,0,0
3974,BAL,2021-09-01,@,TOR,L 4-5,38,32,4,8,6,2,0,0,4,0,0,6,8,.250,.368,.313,.681,10,1,0,0,0,0
3975,SDP,2021-09-01,@,ARI,L 3-8,33,33,3,7,2,3,0,2,3,0,0,0,5,.212,.212,.485,.697,16,0,0,0,0,0
3976,LAD,2021-09-01,,ATL,W 4-3,34,31,4,7,3,1,1,2,4,0,0,3,12,.226,.294,.516,.810,16,0,0,0,0,0
3977,PIT,2021-09-01,@,CHW,L 3-6,36,34,3,8,5,2,0,1,3,0,0,1,10,.235,.278,.382,.660,13,1,1,0,0,0
3978,SEA,2021-09-01,,HOU,W 1-0,32,26,1,3,3,0,0,0,1,1,0,4,10,.115,.250,.115,.365,3,0,1,0,1,0
3979,CLE,2021-09-01,@,KCR,W 5-3 (11),45,38,5,9,5,3,0,1,5,0,0,7,11,.237,.356,.395,.750,15,0,0,0,0,2
3980,LAA,2021-09-01,,NYY,L 1-4,31,31,1,4,2,2,0,0,1,0,0,0,16,.129,.129,.194,.323,6,0,0,0,0,0
3981,DET,2021-09-01,,OAK,W 8-6,38,34,8,10,5,2,0,3,8,0,0,4,7,.294,.368,.618,.986,21,0,0,0,0,0
3982,CHW,2021-09-01,,PIT,W 6-3,38,33,6,11,6,3,0,2,5,0,0,3,2,.333,.421,.606,1.027,20,1,2,0,0,0
3983,HOU,2021-09-01,@,SEA,L 0-1,35,34,0,9,8,1,0,0,0,0,0,1,8,.265,.286,.294,.580,10,2,0,0,0,0
3984,NYY,2021-09-01,@,LAA,W 4-1,37,33,4,8,6,1,0,1,4,0,1,3,7,.242,.324,.364,.688,12,1,1,0,0,0
3985,TOR,2021-09-01,,BAL,W 5-4,34,30,5,10,7,2,0,1,5,3,0,2,4,.333,.382,.500,.882,15,2,1,0,1,0
3986,TBR,2021-09-01,,BOS,L 2-3,36,32,2,8,5,2,0,1,2,0,1,2,6,.250,.333,.406,.740,13,3,2,0,0,0
3987,MIN,2021-09-01,,CHC,L 0-3,32,28,0,2,2,0,0,0,0,0,0,3,8,.071,.188,.071,.259,2,1,1,0,0,0
3988,KCR,2021-09-01,,CLE,L 3-5 (11),44,39,3,6,5,0,0,1,2,2,0,4,9,.154,.227,.231,.458,9,0,0,0,1,0
3989,TEX,2021-09-01,,COL,L 5-9,40,35,5,10,8,2,0,0,5,1,0,5,7,.286,.375,.343,.718,12,1,0,0,0,0
3990,OAK,2021-09-01,@,DET,L 6-8,38,36,6,10,5,4,0,1,6,0,0,1,6,.278,.289,.472,.762,17,0,0,0,1,0
3991,STL,2021-09-01 (1),@,CIN,W 5-4 (7),35,31,5,14,10,1,0,3,5,0,0,2,7,.452,.471,.774,1.245,24,1,0,1,1,0
3992,CIN,2021-09-01 (1),,STL,L 4-5 (7),30,29,4,9,6,3,0,0,4,0,0,1,6,.310,.333,.414,.747,12,1,0,0,0,0
3993,CIN,2021-09-01 (2),,STL,W 12-2 (7),37,29,12,12,5,3,0,4,12,0,0,7,7,.414,.514,.931,1.445,27,0,0,0,1,0
3994,STL,2021-09-01 (2),@,CIN,L 2-12 (7),25,24,2,3,0,1,0,2,2,0,0,0,5,.125,.160,.417,.577,10,0,1,0,0,0
3995,BOS,2021-09-02,@,TBR,W 4-0,38,33,4,9,9,0,0,0,4,0,1,4,12,.273,.351,.273,.624,9,1,0,1,0,0
3996,COL,2021-09-02,,ATL,L 5-6,35,34,5,9,8,0,0,1,5,2,0,0,5,.265,.286,.353,.639,12,3,1,0,0,0
3997,PIT,2021-09-02,@,CHC,L 5-6 (11),44,39,5,7,6,0,0,1,5,0,0,4,13,.179,.256,.256,.512,10,2,0,0,0,0
3998,MIL,2021-09-02,@,SFG,L 1-5,31,30,1,5,3,2,0,0,1,0,0,1,14,.167,.194,.233,.427,7,0,0,0,0,0
3999,PHI,2021-09-02,@,WSN,W 7-6,41,37,7,9,7,2,0,0,6,0,0,4,10,.243,.317,.297,.614,11,0,0,0,0,0
4000,ATL,2021-09-02,@,COL,W 6-5,38,33,6,7,3,2,0,2,6,0,0,4,3,.212,.289,.455,.744,15,0,0,0,1,0
4001,TBR,2021-09-02,,BOS,L 0-4,33,31,0,5,5,0,0,0,0,0,0,2,10,.161,.212,.161,.373,5,1,0,0,0,0
4002,BOS,2021-09-02,@,TBR,W 4-0,38,33,4,9,9,0,0,0,4,0,1,4,12,.273,.351,.273,.624,9,1,0,1,0,0
4003,DET,2021-09-02,,OAK,L 6-8,41,37,6,10,6,0,1,3,6,0,0,4,10,.270,.341,.568,.909,21,0,0,0,0,0
4004,OAK,2021-09-02,@,DET,W 8-6,44,39,8,12,7,3,0,2,8,1,0,5,5,.308,.386,.538,.925,21,0,0,0,0,0
4005,KCR,2021-09-02,,CLE,L 2-4,36,34,2,6,4,2,0,0,2,0,0,2,8,.176,.222,.235,.458,8,0,0,0,0,0
4006,COL,2021-09-02,,ATL,L 5-6,35,34,5,9,8,0,0,1,5,2,0,0,5,.265,.286,.353,.639,12,3,1,0,0,0
4007,NYM,2021-09-02,,MIA,W 4-3,34,33,4,8,4,3,0,1,3,0,0,0,9,.242,.242,.424,.667,14,0,0,1,0,0
4008,CHC,2021-09-02,,PIT,W 6-5 (11),48,43,6,13,9,2,0,2,6,0,0,4,18,.302,.362,.488,.850,21,0,0,1,0,3
4009,WSN,2021-09-02,,PHI,L 6-7,42,38,6,11,8,1,0,2,6,1,0,4,11,.289,.357,.474,.831,18,0,0,0,0,0
4010,PHI,2021-09-02,@,WSN,W 7-6,41,37,7,9,7,2,0,0,6,0,0,4,10,.243,.317,.297,.614,11,0,0,0,0,0
4011,NYM,2021-09-03,@,WSN,W 6-2 (10),47,41,6,12,7,4,1,0,6,1,1,4,11,.293,.383,.439,.822,18,0,2,0,0,1
4012,OAK,2021-09-03,@,TOR,L 10-11,43,38,10,11,6,3,0,2,10,0,0,3,5,.289,.372,.526,.898,20,1,2,0,0,0
4013,TOR,2021-09-03,,OAK,W 11-10,38,34,11,10,4,3,0,3,11,0,0,3,11,.294,.368,.647,1.015,22,0,1,0,0,0
4014,TEX,2021-09-03,@,LAA,L 2-3,37,34,2,8,6,1,0,1,2,0,0,3,11,.235,.297,.353,.650,12,1,0,0,0,0
4015,BOS,2021-09-03,,CLE,W 8-5,39,34,8,10,3,3,0,4,8,0,0,5,8,.294,.385,.735,1.120,25,0,0,0,0,1
4016,BAL,2021-09-03,@,NYY,L 3-4 (11),44,39,3,8,5,1,0,2,3,0,0,5,14,.205,.295,.385,.680,15,1,0,0,0,1
4017,WSN,2021-09-03,,NYM,L 2-6 (10),38,34,2,6,2,3,0,1,2,0,1,3,7,.176,.263,.353,.616,12,0,1,0,0,0
4018,PIT,2021-09-03,@,CHC,L 5-6,35,35,5,8,4,1,0,3,4,1,0,0,13,.229,.229,.514,.743,18,0,0,0,0,0
4019,SDP,2021-09-03,,HOU,L 3-6,38,31,3,7,5,2,0,0,3,2,1,6,8,.226,.351,.290,.642,9,1,0,1,0,0
4020,STL,2021-09-03,@,MIL,W 15-4,46,39,15,12,5,1,0,6,15,1,0,5,8,.308,.413,.795,1.208,31,0,2,0,0,0
4021,ARI,2021-09-03,,SEA,L 5-6 (10),40,36,5,7,4,2,1,0,5,0,0,3,8,.194,.275,.306,.581,11,1,1,0,0,0
4022,ATL,2021-09-03,@,COL,L 3-4,31,30,3,7,2,3,1,1,3,0,1,0,3,.233,.226,.500,.726,15,1,0,0,1,0
4023,LAD,2021-09-03,@,SFG,L 2-3 (11),44,39,2,8,7,1,0,0,2,0,0,4,9,.205,.273,.231,.503,9,1,0,0,1,0
4024,CIN,2021-09-03,,DET,L 5-15,42,36,5,9,5,2,0,2,5,0,0,6,13,.250,.357,.472,.829,17,0,0,0,0,0
4025,MIL,2021-09-03,,STL,L 4-15,37,33,4,9,7,2,0,0,4,0,0,3,6,.273,.333,.333,.667,11,3,0,1,0,0
4026,MIA,2021-09-03,,PHI,W 10-3,36,32,10,10,7,1,1,1,9,0,1,4,5,.313,.389,.500,.889,16,1,0,0,0,1
4027,NYY,2021-09-03,,BAL,W 4-3 (11),40,36,4,6,3,2,0,1,4,0,0,3,12,.167,.225,.306,.531,11,0,0,0,1,0
4028,CHW,2021-09-03,@,KCR,L 2-7,36,33,2,6,6,0,0,0,2,0,0,3,6,.182,.250,.182,.432,6,0,0,0,0,0
4029,CLE,2021-09-03,@,BOS,L 5-8,41,38,5,11,8,1,0,2,5,1,0,3,13,.289,.341,.474,.815,18,0,0,0,0,0
4030,TBR,2021-09-03,,MIN,W 5-3,31,31,5,6,3,2,1,0,5,0,0,0,3,.194,.194,.323,.516,10,0,0,0,0,0
4031,MIN,2021-09-03,@,TBR,L 3-5,35,33,3,5,1,2,0,2,3,0,0,2,13,.152,.200,.394,.594,13,0,0,0,0,0
4032,KCR,2021-09-03,,CHW,W 7-2,38,35,7,12,10,1,1,0,6,1,1,3,6,.343,.395,.429,.823,15,0,0,0,0,0
4033,LAA,2021-09-03,,TEX,W 3-2,34,33,3,10,9,1,0,0,3,2,0,1,7,.303,.324,.333,.657,11,1,0,0,0,0
4034,HOU,2021-09-03,@,SDP,W 6-3,37,36,6,8,5,1,0,2,5,0,0,1,7,.222,.243,.417,.660,15,0,0,0,0,0
4035,SEA,2021-09-03,@,ARI,W 6-5 (10),45,37,6,7,5,0,0,2,6,1,0,7,12,.189,.333,.351,.685,13,0,1,0,0,0
4036,DET,2021-09-03,@,CIN,W 15-5,48,45,15,18,8,5,0,5,14,0,1,3,9,.400,.438,.844,1.282,38,0,0,0,0,0
4037,COL,2021-09-03,,ATL,W 4-3,31,28,4,6,2,3,0,1,4,0,0,1,10,.214,.258,.429,.687,12,1,1,0,1,0
4038,PHI,2021-09-03,@,MIA,L 3-10,36,32,3,6,2,2,1,1,3,0,0,3,5,.188,.278,.406,.684,13,2,1,0,0,0
4039,SFG,2021-09-03,,LAD,W 3-2 (11),50,42,3,8,6,2,0,0,2,1,0,8,9,.190,.320,.238,.558,10,0,0,0,0,1
4040,CHC,2021-09-03,,PIT,W 6-5,37,31,6,11,7,2,0,2,6,1,0,5,7,.355,.444,.613,1.057,19,3,0,1,0,1
4041,KCR,2021-09-04,,CHW,L 7-10,36,35,7,8,4,1,0,3,7,0,0,1,9,.229,.250,.514,.764,18,0,0,0,0,0
4042,LAA,2021-09-04,,TEX,W 4-1,31,30,4,6,4,0,0,2,4,1,1,1,6,.200,.226,.400,.626,12,1,0,0,0,0
4043,HOU,2021-09-04,@,SDP,L 2-10,37,33,2,7,5,1,0,1,2,0,0,4,7,.212,.297,.333,.631,11,1,0,0,0,0
4044,SEA,2021-09-04,@,ARI,W 8-5,42,40,8,14,10,2,0,2,8,0,0,2,7,.350,.381,.550,.931,22,1,0,0,0,0
4045,DET,2021-09-04,@,CIN,L 4-7,39,34,4,8,4,3,0,1,4,0,0,5,12,.235,.333,.412,.745,14,1,0,0,0,0
4046,COL,2021-09-04,,ATL,W 7-6,37,29,7,8,3,2,1,2,7,1,0,6,6,.276,.389,.621,1.010,18,0,0,1,1,0
4047,PHI,2021-09-04,@,MIA,L 2-3,37,34,2,8,6,1,0,1,2,0,0,3,8,.235,.297,.353,.650,12,1,0,0,0,1
4048,SFG,2021-09-04,,LAD,L 1-6,37,36,1,9,5,4,0,0,1,1,0,0,11,.250,.270,.361,.631,13,0,1,0,0,0
4049,CHC,2021-09-04,,PIT,W 7-6,38,34,7,11,8,2,0,1,7,0,0,4,7,.324,.395,.471,.865,16,2,0,0,0,0
4050,PIT,2021-09-04,@,CHC,L 6-7,42,36,6,9,8,0,0,1,5,2,0,4,7,.250,.357,.333,.690,12,0,2,0,0,0
4051,SDP,2021-09-04,,HOU,W 10-2,40,33,10,11,6,2,0,3,9,0,0,5,8,.333,.450,.667,1.117,22,1,2,0,0,0
4052,STL,2021-09-04,@,MIL,L 0-4,29,29,0,3,3,0,0,0,0,0,0,0,7,.103,.103,.103,.207,3,1,0,0,0,0
4053,ARI,2021-09-04,,SEA,L 5-8,39,35,5,10,2,6,0,2,5,0,0,2,3,.286,.359,.629,.988,22,1,2,0,0,0
4054,ATL,2021-09-04,@,COL,L 6-7,38,34,6,7,4,1,0,2,6,0,0,3,7,.206,.263,.412,.675,14,0,0,0,1,0
4055,LAD,2021-09-04,@,SFG,W 6-1,39,28,6,6,3,1,0,2,5,3,2,6,8,.214,.351,.464,.816,13,0,1,2,2,0
4056,CIN,2021-09-04,,DET,W 7-4,38,32,7,10,6,2,1,1,7,0,0,5,8,.313,.395,.531,.926,17,0,0,0,1,0
4057,MIL,2021-09-04,,STL,W 4-0,30,29,4,9,7,1,0,1,3,0,0,1,7,.310,.333,.448,.782,13,1,0,0,0,0
4058,MIA,2021-09-04,,PHI,W 3-2,32,29,3,5,2,2,0,1,3,0,0,3,13,.172,.250,.345,.595,10,0,0,0,0,0
4059,OAK,2021-09-04,@,TOR,L 8-10,38,36,8,10,5,2,0,3,8,0,1,1,10,.278,.316,.583,.899,21,0,1,0,0,0
4060,TOR,2021-09-04,,OAK,W 10-8,43,38,10,15,7,4,0,4,10,0,1,2,4,.395,.465,.816,1.281,31,0,3,0,0,0
4061,TEX,2021-09-04,@,LAA,L 1-4,31,31,1,5,4,1,0,0,1,0,0,0,8,.161,.161,.194,.355,6,1,0,0,0,0
4062,BOS,2021-09-04,,CLE,W 4-3,40,29,4,7,4,2,0,1,4,0,0,8,8,.241,.405,.414,.819,12,1,0,3,0,1
4063,BAL,2021-09-04,@,NYY,W 4-3,43,38,4,11,8,3,0,0,3,0,0,4,13,.289,.349,.368,.717,14,0,0,0,1,0
4064,NYY,2021-09-04,,BAL,L 3-4,35,31,3,4,2,1,0,1,3,0,0,4,7,.129,.229,.258,.487,8,1,0,0,0,0
4065,CHW,2021-09-04,@,KCR,W 10-7,46,38,10,15,11,2,0,2,9,0,0,6,10,.395,.457,.605,1.062,23,1,0,0,2,0
4066,CLE,2021-09-04,@,BOS,L 3-4,35,33,3,7,3,3,0,1,3,2,0,2,8,.212,.257,.394,.651,13,1,0,0,0,1
4067,TBR,2021-09-04,,MIN,W 11-4,43,37,11,13,5,1,1,6,10,0,0,5,7,.351,.442,.919,1.361,34,0,1,0,0,1
4068,MIN,2021-09-04,@,TBR,L 4-11,38,34,4,9,5,2,0,2,4,0,0,4,8,.265,.342,.500,.842,17,2,0,0,0,0
4069,WSN,2021-09-04 (1),,NYM,L 9-11 (9),45,38,9,13,9,3,0,1,8,0,0,5,7,.342,.400,.500,.900,19,1,0,0,2,1
4070,NYM,2021-09-04 (1),@,WSN,W 11-9 (9),43,38,11,13,9,1,0,3,11,1,1,2,8,.342,.357,.605,.962,23,0,0,1,2,0
4071,NYM,2021-09-04 (2),@,WSN,L 3-4 (7),29,25,3,4,2,1,0,1,3,1,0,4,8,.160,.276,.320,.596,8,0,0,0,0,0
4072,WSN,2021-09-04 (2),,NYM,W 4-3 (7),24,22,4,7,4,1,0,2,4,0,0,1,8,.318,.348,.636,.984,14,1,0,1,0,0
4073,WSN,2021-09-05,,NYM,L 6-13,39,33,6,6,4,0,0,2,5,0,0,5,9,.182,.308,.364,.671,12,0,1,0,0,0
4074,PIT,2021-09-05,@,CHC,L 8-11,45,34,8,10,5,3,0,2,7,1,1,9,8,.294,.444,.559,1.003,19,1,1,0,1,0
4075,SDP,2021-09-05,,HOU,W 4-3,31,28,4,8,6,1,0,1,4,0,1,2,6,.286,.323,.429,.751,12,3,0,0,1,0
4076,STL,2021-09-05,@,MIL,L 5-6,46,38,5,12,9,2,0,1,5,2,0,7,13,.316,.413,.447,.860,17,0,0,0,1,0
4077,ARI,2021-09-05,,SEA,L 4-10 (11),40,37,4,6,3,2,0,1,4,0,0,2,11,.162,.205,.297,.502,11,2,0,1,0,0
4078,ATL,2021-09-05,@,COL,W 9-2,39,33,9,9,4,1,0,4,9,0,0,3,4,.273,.342,.667,1.009,22,1,1,1,1,0
4079,LAD,2021-09-05,@,SFG,L 4-6,40,34,4,6,5,0,0,1,4,0,0,6,9,.176,.300,.265,.565,9,0,0,0,0,0
4080,CIN,2021-09-05,,DET,L 1-4,34,32,1,6,6,0,0,0,0,0,0,2,6,.188,.235,.188,.423,6,0,0,0,0,0
4081,MIL,2021-09-05,,STL,W 6-5,40,35,6,12,6,4,0,2,6,1,0,5,6,.343,.425,.629,1.054,22,1,0,0,0,1
4082,MIA,2021-09-05,,PHI,L 3-4 (10),37,32,3,2,1,0,0,1,3,0,0,3,13,.063,.167,.156,.323,5,0,1,1,0,0
4083,NYM,2021-09-05,@,WSN,W 13-6,46,39,13,16,9,3,0,4,13,2,0,4,8,.410,.457,.795,1.251,31,1,1,0,2,0
4084,NYY,2021-09-05,,BAL,L 7-8,41,34,7,7,5,0,0,2,7,0,0,6,8,.206,.341,.382,.724,13,0,1,0,0,0
4085,CHW,2021-09-05,@,KCR,L 0-6,34,33,0,7,7,0,0,0,0,0,0,1,10,.212,.235,.212,.447,7,0,0,0,0,0
4086,CLE,2021-09-05,@,BOS,W 11-5,44,38,11,15,10,4,0,1,11,2,0,4,10,.395,.432,.579,1.011,22,2,0,0,2,0
4087,TBR,2021-09-05,,MIN,L 5-6,39,35,5,11,8,1,0,2,5,2,1,4,5,.314,.385,.514,.899,18,2,0,0,0,0
4088,MIN,2021-09-05,@,TBR,W 6-5,45,40,6,13,10,3,0,0,6,1,0,5,5,.325,.400,.400,.800,16,0,0,0,0,1
4089,KCR,2021-09-05,,CHW,W 6-0,36,30,6,6,4,1,0,1,5,3,0,5,11,.200,.306,.333,.639,10,0,0,0,1,0
4090,LAA,2021-09-05,,TEX,L 3-7,38,35,3,8,5,1,0,2,3,1,0,3,7,.229,.289,.429,.718,15,0,0,0,0,0
4091,HOU,2021-09-05,@,SDP,L 3-4,35,32,3,6,2,2,0,2,3,0,0,3,3,.188,.257,.438,.695,14,2,0,0,0,0
4092,SEA,2021-09-05,@,ARI,W 10-4 (11),49,42,10,11,7,4,0,0,9,1,2,5,6,.262,.347,.357,.704,15,1,1,0,1,0
4093,DET,2021-09-05,@,CIN,W 4-1,34,30,4,6,4,1,1,0,4,1,0,3,10,.200,.265,.300,.565,9,1,0,0,1,0
4094,COL,2021-09-05,,ATL,L 2-9,31,28,2,2,1,0,1,0,2,0,0,2,4,.071,.129,.143,.272,4,0,0,0,1,0
4095,PHI,2021-09-05,@,MIA,W 4-3 (10),38,34,4,6,3,1,0,2,4,0,0,3,8,.176,.243,.382,.626,13,1,0,1,0,0
4096,SFG,2021-09-05,,LAD,W 6-4,37,32,6,10,4,4,1,1,6,0,1,5,6,.313,.405,.594,.999,19,1,0,0,0,1
4097,CHC,2021-09-05,,PIT,W 11-8,43,37,11,13,9,0,0,4,11,1,0,5,8,.351,.442,.676,1.118,25,0,1,0,0,0
4098,OAK,2021-09-05,@,TOR,L 0-8,32,29,0,2,1,1,0,0,0,0,0,3,15,.069,.156,.103,.260,3,0,0,0,0,0
4099,TOR,2021-09-05,,OAK,W 8-0,41,37,8,13,7,3,1,2,8,0,0,3,6,.351,.415,.649,1.063,24,0,1,0,0,0
4100,TEX,2021-09-05,@,LAA,W 7-3,42,38,7,11,7,2,0,2,6,2,0,3,8,.289,.357,.500,.857,19,1,1,0,0,0
